"","match_id","league","n_games"
"645",1020222,"Spain: Segunda Division B - Group 4",228
"646",1020223,"Spain: Superliga Women",136
"647",1020229,"Greece: Super League",164
"648",1020230,"Greece: Super League",164
"649",1020240,"Germany: Bundesliga",164
"650",1020241,"Italy: Serie B",271
"651",1020242,"Italy: Lega Pro - Group A",192
"652",1020243,"Italy: Lega Pro - Group C",198
"653",1020244,"Romania: Liga 1",109
"654",1020246,"Spain: Segunda Division B - Group 1",230
"655",1020247,"Spain: Segunda Division B - Group 3",219
"656",1020252,"Belgium: Jupiler League",155
"657",1020253,"Belgium: Proximus League",170
"658",1020255,"Cyprus: First Division",149
"659",1020267,"Poland: Ekstraklasa",122
"660",1020268,"Poland: Division 1",100
"661",1020269,"Portugal: Primeira Liga",177
"662",1020270,"Portugal: Primeira Liga",177
"663",1020272,"Spain: Segunda Division B - Group 1",230
"664",1020273,"Spain: Segunda Division B - Group 1",230
"665",1020274,"Spain: Segunda Division B - Group 2",231
"666",1020275,"Spain: Segunda Division B - Group 3",219
"667",1020276,"Spain: Segunda Division B - Group 3",219
"668",1020277,"Spain: Segunda Division B - Group 4",228
"669",1020278,"Spain: Segunda Division B - Group 4",228
"670",1020279,"Spain: Segunda Division B - Group 4",228
"671",1020280,"Spain: Segunda Division B - Group 4",228
"672",1020281,"Spain: Segunda Division B - Group 4",228
"673",1020282,"Turkey: Super Lig",161
"674",1020283,"Peru: Primera Division",154
"675",1020284,"Spain: Primera Division",224
"676",1020285,"United Arab Emirates: UAE League",112
"677",1020293,"Argentina: Primera B Nacional",171
"678",1020300,"Costa Rica: Primera Division",151
"679",1020302,"Guatemala: Liga Nacional",139
"680",1020303,"Guatemala: Liga Nacional",139
"681",1020304,"Malta: Premier League",123
"682",1020305,"Mexico: Primera Division",166
"683",1020306,"Spain: Segunda Division B - Group 2",231
"684",1020311,"Guatemala: Liga Nacional",139
"685",1020312,"Malta: Premier League",123
"686",1020314,"Qatar: Premier League",125
"687",1020315,"Spain: Segunda Division",251
"688",1020316,"Greece: Super League",164
"689",1020319,"Argentina: Primera B Nacional",171
"690",1020321,"Belgium: Jupiler League",155
"691",1020324,"Guatemala: Liga Nacional",139
"692",1020326,"Romania: Liga 1",109
"693",1020333,"Portugal: Primeira Liga",177
"694",1020336,"Chile: Primera Division",130
"695",1020337,"Peru: Primera Division",154
"696",1020338,"Spain: Primera Division",224
"697",1020339,"Uruguay: Primera Division",115
"698",1020340,"Uruguay: Primera Division",115
"699",1020341,"Uruguay: Primera Division",115
"700",1020342,"Italy: Serie A",228
"701",1020344,"Argentina: Primera Division",203
"702",1020345,"Argentina: Primera Division",203
"703",1020346,"Argentina: Primera B Nacional",171
"704",1020347,"Argentina: Primera B Nacional",171
"705",1020353,"Bolivia: Liga de Futbol Prof",124
"706",1020354,"Brazil: Série A",150
"707",1020355,"Brazil: Série A",150
"708",1020356,"Brazil: Série A",150
"709",1020357,"Brazil: Série A",150
"710",1020365,"Chile: Primera B",116
"711",1020366,"Colombia: Liga Aguila",185
"712",1020367,"France: Ligue 1",221
"713",1020376,"Venezuela: Primera Division",165
"714",1020377,"Venezuela: Primera Division",165
"715",1020378,"Argentina: Primera B Nacional",171
"716",1020381,"Colombia: Torneo Aguila",102
"717",1020382,"Colombia: Torneo Aguila",102
"718",1020385,"Venezuela: Primera Division",165
"719",1020386,"Venezuela: Primera Division",165
"720",1020387,"Argentina: Primera Division",203
"721",1020389,"El Salvador: Primera Division",129
"722",1020393,"Venezuela: Primera Division",165
"723",1020394,"Venezuela: Primera Division",165
"724",1020395,"Venezuela: Primera Division",165
"725",1020396,"Venezuela: Primera Division",165
"726",1020399,"Colombia: Liga Aguila",185
"727",1020400,"Costa Rica: Primera Division",151
"728",1020401,"Costa Rica: Primera Division",151
"729",1020402,"El Salvador: Primera Division",129
"730",1020403,"El Salvador: Primera Division",129
"731",1020405,"Peru: Primera Division",154
"732",1020407,"Argentina: Primera Division",203
"733",1020408,"Bolivia: Liga de Futbol Prof",124
"734",1020410,"Brazil: Série A",150
"735",1020411,"Brazil: Série A",150
"736",1020412,"Costa Rica: Primera Division",151
"737",1020413,"El Salvador: Primera Division",129
"738",1020414,"Uruguay: Primera Division",115
"739",1020415,"Venezuela: Primera Division",165
"740",1020424,"Colombia: Liga Aguila",185
"741",1020426,"Mexico: Primera Division",166
"742",1020429,"Argentina: Primera Division",203
"743",1020430,"Argentina: Primera B Nacional",171
"744",1020431,"Colombia: Liga Aguila",185
"745",1020432,"Costa Rica: Primera Division",151
"746",1020434,"Paraguay: Primera Division",110
"747",1020435,"Bolivia: Liga de Futbol Prof",124
"748",1020436,"Argentina: Primera Division",203
"749",1020437,"Colombia: Liga Aguila",185
"750",1030398,"Russia: Division 1",137
"751",1030399,"Russia: Division 1",137
"752",1030400,"Czech Republic: Youth League",107
"753",1030401,"Russia: Division 1",137
"754",1030407,"England: Premier League U21",125
"755",1030412,"Russia: Division 1",137
"756",1030418,"Czech Republic: Youth League",107
"757",1030420,"Russia: Division 1",137
"758",1030427,"Czech Republic: Youth League",107
"759",1030430,"Russia: Division 1",137
"760",1030432,"Turkey: PTT 1. Lig",162
"761",1030434,"Greece: Football League",165
"762",1030441,"Russia: Division 1",137
"763",1030445,"Algeria: Division 1",128
"764",1030446,"Algeria: Division 1",128
"765",1030447,"Algeria: Division 1",128
"766",1030456,"Cyprus: First Division",149
"767",1030457,"Israel: Ligat ha'Al",150
"768",1030458,"Poland: Ekstraklasa",122
"769",1030460,"Russia: Division 1",137
"770",1030461,"Russia: Division 1",137
"771",1030463,"Turkey: Super Lig",161
"772",1030464,"Turkey: Super Lig",161
"773",1030465,"Turkey: PTT 1. Lig",162
"774",1030466,"Turkey: PTT 1. Lig",162
"775",1030467,"Greece: Super League",164
"776",1030468,"Algeria: Division 1",128
"777",1030469,"Algeria: Division 1",128
"778",1030470,"Algeria: Division 1",128
"779",1030471,"Algeria: Division 1",128
"780",1030472,"Argentina: Primera B Nacional",171
"781",1030475,"Israel: Leumit League",179
"782",1030476,"Israel: Leumit League",179
"783",1030477,"Italy: Serie A",228
"784",1030483,"Russia: Division 1",137
"785",1030491,"Turkey: Super Lig",161
"786",1030494,"Israel: Ligat ha'Al",150
"787",1030496,"Argentina: Primera B Metropolitana",148
"788",1030497,"Argentina: Primera B Metropolitana",148
"789",1030498,"Argentina: Primera B Metropolitana",148
"790",1030499,"Argentina: Primera B Metropolitana",148
"791",1030502,"England: Premier League U21",125
"792",1030503,"England: Premier League U21",125
"793",1030504,"England: Premier League U21",125
"794",1030505,"England: Premier League U21",125
"795",1030506,"England: Premier League U21",125
"796",1030507,"Israel: Leumit League",179
"797",1030508,"Israel: Leumit League",179
"798",1030509,"Netherlands: Eerste Divisie",191
"799",1030510,"Romania: Liga 1",109
"800",1030511,"Germany: 2. Bundesliga",148
"801",1030512,"France: Ligue 2",211
"802",1030514,"Italy: Serie B",271
"803",1030515,"Italy: Lega Pro - Group A",192
"804",1030516,"England: Southern Premier League",287
"805",1030517,"England: Southern Premier League",287
"806",1030518,"England: Northern Premier League",293
"807",1030519,"England: Ryman League",313
"808",1030520,"England: Ryman League",313
"809",1030522,"England: FA Cup",369
"810",1030523,"England: FA Cup",369
"811",1030524,"England: FA Cup",369
"812",1030526,"England: FA Cup",369
"813",1030527,"England: FA Cup",369
"814",1030528,"England: FA Cup",369
"815",1030529,"England: FA Cup",369
"816",1030530,"England: FA Cup",369
"817",1030531,"England: FA Cup",369
"818",1030532,"England: FA Cup",369
"819",1030535,"England: Premier League",211
"820",1030536,"Italy: Serie A",228
"821",1030537,"Portugal: Primeira Liga",177
"822",1030538,"Argentina: Primera B Nacional",171
"823",1030539,"Argentina: Primera Division",203
"824",1030540,"Paraguay: Primera Division",110
"825",1030541,"Chile: Primera Division",130
"826",1030542,"Colombia: Torneo Aguila",102
"827",1030543,"Colombia: Torneo Aguila",102
"828",1030544,"Paraguay: Primera Division",110
"829",1030545,"Argentina: Primera B Nacional",171
"830",1030546,"Argentina: Primera Division",203
"831",1030547,"Argentina: Primera B Nacional",171
"832",1030548,"Colombia: Torneo Aguila",102
"833",1038063,"Europe: UEFA Youth League",130
"834",1038066,"Europe: UEFA Youth League",130
"835",1038071,"Europe: UEFA Youth League",130
"836",1038072,"Europe: UEFA Youth League",130
"837",1038073,"Europe: UEFA Youth League",130
"838",1038082,"Europe: UEFA Youth League",130
"839",1038083,"Europe: UEFA Youth League",130
"840",1038093,"Europe: UEFA Youth League",130
"841",1038098,"Europe: UEFA Youth League",130
"842",1038105,"Europe: UEFA Youth League",130
"843",1038107,"France: Ligue 1",221
"844",1038108,"Poland: Division 1",100
"845",1038114,"Argentina: Primera B Metropolitana",148
"846",1038118,"England: Premier League U21",125
"847",1038119,"Peru: Primera Division",154
"848",1038124,"England: Championship",308
"849",1038125,"England: Championship",308
"850",1038126,"England: League One",294
"851",1038127,"England: League One",294
"852",1038128,"England: League One",294
"853",1038129,"England: League One",294
"854",1038130,"England: League One",294
"855",1038131,"England: League One",294
"856",1038132,"England: League One",294
"857",1038133,"England: League One",294
"858",1038134,"England: League One",294
"859",1038135,"England: League One",294
"860",1038136,"England: League One",294
"861",1038137,"England: League Two",293
"862",1038138,"England: League Two",293
"863",1038139,"England: League Two",293
"864",1038140,"England: League Two",293
"865",1038141,"England: League Two",293
"866",1038142,"England: League Two",293
"867",1038143,"England: League Two",293
"868",1038144,"England: League Two",293
"869",1038145,"England: League Two",293
"870",1038146,"England: League Two",293
"871",1038147,"England: League Two",293
"872",1038148,"England: League Two",293
"873",1038149,"England: Southern Premier League",287
"874",1038150,"England: Southern Premier League",287
"875",1038151,"England: Southern Premier League",287
"876",1038152,"England: Southern Premier League",287
"877",1038153,"England: Southern Premier League",287
"878",1038154,"England: Southern Premier League",287
"879",1038155,"England: Southern Premier League",287
"880",1038156,"England: Southern Premier League",287
"881",1038157,"England: Southern Premier League",287
"882",1038158,"England: Northern Premier League",293
"883",1038159,"England: Northern Premier League",293
"884",1038160,"England: Northern Premier League",293
"885",1038161,"England: Northern Premier League",293
"886",1038162,"England: Northern Premier League",293
"887",1038163,"England: Northern Premier League",293
"888",1038164,"England: Northern Premier League",293
"889",1038165,"England: Northern Premier League",293
"890",1038166,"England: Northern Premier League",293
"891",1038167,"England: Northern Premier League",293
"892",1038168,"England: Ryman League",313
"893",1038169,"England: Ryman League",313
"894",1038170,"England: Ryman League",313
"895",1038171,"England: Ryman League",313
"896",1038172,"England: Ryman League",313
"897",1038173,"England: Ryman League",313
"898",1038174,"England: Ryman League",313
"899",1038186,"Peru: Primera Division",154
"900",1038188,"Brazil: Série B",150
"901",1038189,"Brazil: Série B",150
"902",1038191,"Argentina: Primera B Metropolitana",148
"903",1038192,"Colombia: Torneo Aguila",102
"904",1038194,"Mexico: Primera Division",166
"905",1038198,"Mexico: Primera Division",166
"906",1038199,"Mexico: Primera Division",166
"907",1038200,"Mexico: Primera Division",166
"908",1038201,"Mexico: Primera Division",166
"909",1038202,"Mexico: Primera Division",166
"910",1046813,"Europe: UEFA Youth League",130
"911",1046816,"Europe: UEFA Youth League",130
"912",1046817,"Europe: UEFA Youth League",130
"913",1046818,"Europe: UEFA Youth League",130
"914",1046819,"Europe: UEFA Youth League",130
"915",1046820,"Europe: UEFA Youth League",130
"916",1046827,"Europe: UEFA Youth League",130
"917",1046828,"Europe: UEFA Youth League",130
"918",1046829,"Europe: UEFA Youth League",130
"919",1046837,"Europe: UEFA Youth League",130
"920",1046838,"Europe: UEFA Youth League",130
"921",1046869,"Europe: UEFA Youth League",130
"922",1046877,"Portugal: Segunda Liga",293
"923",1046880,"Europe: UEFA Youth League",130
"924",1046881,"Europe: UEFA Youth League",130
"925",1046883,"Portugal: Segunda Liga",293
"926",1046890,"Europe: UEFA Youth League",130
"927",1046893,"Portugal: Segunda Liga",293
"928",1046894,"Portugal: Segunda Liga",293
"929",1046895,"Portugal: Segunda Liga",293
"930",1046896,"Portugal: Segunda Liga",293
"931",1046897,"Portugal: Segunda Liga",293
"932",1046898,"Europe: UEFA Youth League",130
"933",1046902,"Europe: UEFA Youth League",130
"934",1046903,"Europe: UEFA Youth League",130
"935",1046904,"Europe: UEFA Youth League",130
"936",1046905,"Europe: UEFA Youth League",130
"937",1046907,"Portugal: Segunda Liga",293
"938",1046908,"Portugal: Segunda Liga",293
"939",1046909,"Portugal: Segunda Liga",293
"940",1046914,"Europe: UEFA Youth League",130
"941",1046915,"Europe: UEFA Youth League",130
"942",1046916,"Germany: Oberliga Baden-Württemberg",125
"943",1046927,"Peru: Primera Division",154
"944",1046932,"England: Ryman League",313
"945",1046933,"England: Ryman League",313
"946",1046948,"Guatemala: Liga Nacional",139
"947",1046949,"Peru: Primera Division",154
"948",1046952,"Guatemala: Liga Nacional",139
"949",1046953,"Guatemala: Liga Nacional",139
"950",1046954,"Guatemala: Liga Nacional",139
"951",1046955,"Peru: Primera Division",154
"952",1046962,"Mexico: Primera Division",166
"953",1046969,"El Salvador: Primera Division",129
"954",1046973,"Peru: Primera Division",154
"955",1046976,"Mexico: Primera Division",166
"956",1046977,"Mexico: Primera Division",166
"957",1046980,"Guatemala: Liga Nacional",139
"958",1046981,"Guatemala: Liga Nacional",139
"959",1050966,"Argentina: Primera Division",203
"960",1053501,"Qatar: Premier League",125
"961",1053502,"Qatar: Premier League",125
"962",1053510,"Algeria: Division 1",128
"963",1053516,"Europe: Europa League",152
"964",1053517,"Europe: Europa League",152
"965",1053518,"Europe: Europa League",152
"966",1053519,"Europe: Europa League",152
"967",1053520,"Europe: Europa League",152
"968",1053521,"Europe: Europa League",152
"969",1053522,"Europe: Europa League",152
"970",1053523,"Europe: Europa League",152
"971",1053524,"Europe: Europa League",152
"972",1053525,"Europe: Europa League",152
"973",1053526,"Europe: Europa League",152
"974",1053527,"Europe: Europa League",152
"975",1053528,"Qatar: Premier League",125
"976",1053529,"Qatar: Premier League",125
"977",1053531,"Germany: 3. Liga",189
"978",1053534,"Peru: Primera Division",154
"979",1053536,"Europe: Europa League",152
"980",1053537,"Europe: Europa League",152
"981",1053538,"Europe: Europa League",152
"982",1053539,"Europe: Europa League",152
"983",1053540,"Europe: Europa League",152
"984",1053541,"Europe: Europa League",152
"985",1053542,"Europe: Europa League",152
"986",1053543,"Europe: Europa League",152
"987",1053544,"Europe: Europa League",152
"988",1053545,"Europe: Europa League",152
"989",1053546,"Europe: Europa League",152
"990",1053547,"Europe: Europa League",152
"991",1053549,"Peru: Primera Division",154
"992",1061360,"Israel: Leumit League",179
"993",1061361,"Israel: Leumit League",179
"994",1061368,"Israel: Leumit League",179
"995",1061369,"Israel: Leumit League",179
"996",1061370,"Israel: Leumit League",179
"997",1061374,"Romania: Liga 2/Serie 2",108
"998",1061387,"Tunisia: Ligue Professionnelle 1",137
"999",1061388,"Tunisia: Ligue Professionnelle 1",137
"1000",1061390,"Qatar: Premier League",125
"1001",1061394,"Greece: Football League",165
"1002",1061398,"Romania: Liga 1",109
"1003",1061399,"Algeria: Division 1",128
"1004",1061407,"Poland: Ekstraklasa",122
"1005",1061408,"Poland: Division 1",100
"1006",1061409,"Poland: Division 1",100
"1007",1061410,"Poland: Division 1",100
"1008",1061416,"Germany: 2. Bundesliga",148
"1009",1061417,"Germany: 2. Bundesliga",148
"1010",1061418,"Germany: 2. Bundesliga",148
"1011",1061421,"Turkey: PTT 1. Lig",162
"1012",1061423,"Algeria: Division 1",128
"1013",1061424,"Algeria: Division 1",128
"1014",1061425,"Algeria: Division 1",128
"1015",1061426,"Algeria: Division 1",128
"1016",1061427,"Algeria: Division 1",128
"1017",1061437,"Germany: 3. Liga",189
"1018",1061438,"Germany: Regionalliga Nordost",130
"1019",1061439,"Germany: Regionalliga Nordost",130
"1020",1061440,"Germany: Regionalliga Sudwest",110
